id	year	month	text
13222	2003	4	last time.. my brother time is cj.. now hcjc liao lar
13223	2003	4	she chose to do wat she did wat...somemore her family noes...its abt looking at things more openly n accepting differences...
13224	2003	4	hey i heardthat b4
13225	2003	4	prevention is better than cure
13226	2003	4	then can shoot outside mah ?wah liew fail markmanship test ah?
13227	2003	4	sian lor
13228	2003	4	everytime when i say this, i scare ppl say i childish
13229	2003	4	this morning i got a friend who told me she think  guys who cry  are weakling on the other hand i think she is  not mature enough guy have feeling too, cantthey cry  ?
13230	2003	4	of coz they can...no1s a weakling coz they cry...its juz ways of displaying emotions...
13231	2003	4	ya lor i told her, only monk  dun cry as no emotions mah aiyah  tok to her  will vomit blood ah
13232	2003	4	dun bullshit lah
13233	2003	4	s false lah
13234	2003	4	s all  fake one lah. some more, i think university  study too busy laio lah where got energy to do that ?
13235	2003	4	haha.. next time we spread rumors.. say we do programming project until stress liao..
13236	2003	4	dun be siao lah
13237	2003	4	wantto echo or not ?
13238	2003	4	then  echo into a log, then u  can  publish into a log and make a movie
13239	2003	4	joanne, do u wantto stay in hall next sem ??
13240	2003	4	we knock the door and hehehe
13241	2003	4	hahaha definitely
13242	2003	4	nxt sem?
13243	2003	4	hmm i was thinking more towards staying in yr 3
13244	2003	4	no lah u apply  during waiting list, sure get one then extension A no need point
13245	2003	4	wah! they   never mind lor they got experience, they teach u lor
13246	2003	4	wrong ah. my senior told me few ppl apply it
13247	2003	4	like kent ridge ppl told me many ppl   apply it. but i also  got one that time
13248	2003	4	ya lor
13249	2003	4	wah liew, u better go wahc your mouth
13250	2003	4	ya right, this is not morally right
13251	2003	4	wah liew! wun lah u  watch, then  some guy join in
13252	2003	4	mute? then  u never hearthe sound u  also want ah ?
13253	2003	4	sleep in  hall, u need to wash  clothe eat in hall, then gotto put up with nasty ppl in  hall
13254	2003	4	t finish whole chicken.
13255	2003	4	Thanks for helping films us guys. :)
13256	2003	4	Busi Boy! Wru nw?
13257	2003	4	Ill be late. U reach where already?
13258	2003	4	Tm meet wat time?
13259	2003	4	Results are out. Check out our 3214....
13260	2003	4	Did it affect your CAP?
13261	2003	4	hahaha i increased by 0.05 instead. if only i din do too badly for 3214
13262	2003	4	Owe me $19. Cloth is 9 and costume is estimated at 10. Btw we owe James $ for studiow rental too, dat one he collect from us separately.
13263	2003	4	Ah no words le
13264	2003	4	Got your post card thank you:p how are you i am preparing for exam and can go home soon:p
13265	2003	4	Oh happy dinner and happy study ba:p
13266	2003	4	Ok lo.. Sekali not going coz now Taiwan got SARS. Haiz.
13267	2003	4	I come le someone seating beside me is too dirty :(
13268	2003	4	Are there any seat in chinese library
13269	2003	4	I nv subscribe mms service leh. U workin rite can only meet aft work isit?
13270	2003	4	Next time introduce me some pp mm ba thanks le:p
13271	2003	4	Ha ha thanks and coz lost my hand phone thus lost all the contact number carry on with you exams:)
13272	2003	4	I am standing on top of a talk building and wind here is that loud seems could blow me to the sky any time
13273	2003	4	Tm i have drivin till seven plus can meet ard jurong area. Thurs i cant need to wait for cousin come my hse do something
13274	2003	4	A happy day for me how about you?:p
13275	2003	4	Finish my presentation le three hours standing exhausted. Wat about you
13276	2003	4	Thot if u outside come eat ma. THey booked a ten pax table coz they thot u coming...
13277	2003	4	Are u at home? Or outside?
13278	2003	4	s such an insensitive creature. Makes my blood boil!
13279	2003	4	Hello, Testing
13280	2003	4	want to eat?
13281	2003	4	YOu have the number of the salon u did rebonding at raffles? How much u paid
13282	2003	4	Hi, today very boring ler...wan go shopping or not?
13283	2003	4	yam cha tonight? sms me at my sg num...
13284	2003	4	where r u wor? so long.......
13285	2003	4	ll be back on fri...
13286	2003	4	Hey, you bro jus called me! He said that this morn you went to church and then dunno go where. Where r u now? He is looking for you!
13287	2003	4	can you buy me cdr? no rush, buy when you go buy stuff. thx...
13288	2003	4	tml meet me at tv lounge at 3pm, then we go together k? see ya!
13289	2003	4	m not in sg now. can I return the book to you on mon? u need use now?
13290	2003	4	r u working in amk or bkt pj today? i need to pass you the gift karen gave...
13291	2003	4	s not in sg now. I help u ask when she back, can?
13292	2003	4	Paiseh monday or tues can? Wed i drivin, thurs need to pack, flying fri morn...
13293	2003	4	err...i dun think so ler...maybe u should ask office n c how they say lor?
13294	2003	4	no i think u should try to ask
13295	2003	4	Ya we are communicating now. Most prob next wk we la kopi aft your work on a weekday. Wan to sing ktv wait till wk aft if u all don mind
13296	2003	4	testing
13297	2003	4	Yes yes, your understandin qyute giid, Wan to sing ktv can the weekend aft next...Hee... We can meet to la kopi first to appease wendy. Keke..
13298	2003	4	Zhu, wendy is pissed abt the chalet thing? Tm i cant make it leh if don sing ktv next wk can meet to la kopi aft jess and bi work next weekend i not in sg
13299	2003	4	i cant sing tm leh his frenz and us going hotel buffet already confirmed wit them leh.. Weekday cannot huh? Next sat i not ard liao
13300	2003	4	You start work already ah? When start?
13301	2003	4	When wan to sing?
13302	2003	4	No leh we at aljunied eat vegetarian
13303	2003	4	ll buy e present? :) thanks! Any idea on where to go?
13304	2003	4	I know one day of this wk u nv work ma. I meetin jess go orchard thot u free
13305	2003	4	tml will b another day...dun always look the grey side mar...try the bright side lar... dun worry too much, later i go find u yam cha...
13306	2003	4	ll buy the e present first den lunch at marche!! see ya!
13307	2003	4	where r u?
13308	2003	4	Wat you wan to eat? Kfc mac burger king long john or chinese food
13309	2003	4	but i scare i fail ler, how? i got a few modules din study very good...
13310	2003	4	Hi
13311	2003	4	THe doc says at least a wk before can liao. U shld take also coz other kinds of flu will come sg only not as serious but betta to be vaccined
13312	2003	4	s house bbq... reply asap
13313	2003	4	we meet at 10.30 am at Jurong mrt stat tmr, k?
13314	2003	4	I already took it la. My mum so kiasu, booked the jab for few weeks before jus took it last wk
13315	2003	4	tml lec u bring the notes last week can? i wan copy cos last week absent...
13316	2003	4	yes...meet at 1230 at dohoby ghaut
13317	2003	4	merry christmas
13318	2003	4	Good Morning!
13319	2003	4	Sorry i accidentally deleted your sister and your ic and names. Pls msg me again. Anyway my mum ask wat time go airport
13320	2003	4	hey can i borrow the text book from u? i wan to zap... can i meet u tonight? where will u b?
13321	2003	4	Good Afternoon!
13322	2003	4	ok treat you some other day k
13323	2003	4	Good Evening!
13324	2003	4	oh its ok. c u at mac 1030 on fri then.
13325	2003	4	gordon they all say mayb can go but not confirm yet. u guys confirm go?
13326	2003	4	We xmas eve then come back leh. Wun paiseh la they also friendly one oso. Go tog la
13327	2003	4	Lets go for breakfast
13328	2003	4	ll go for the earliest slot??
13329	2003	4	hey where is the tiramisu u promised? when is ur last day of exam? long time no c u liao...
13330	2003	4	Lets go for lunch
13331	2003	4	Lets go for dinner
13332	2003	4	Lets go for supper
13333	2003	4	r u free today or tml? cos i wan go c digi cam. can go wif me? afternoon or nite also can...
13334	2003	4	Hi, how are you?
13335	2003	4	Eh wan to meet this few days for dinner or coffee before u fly? Send me that photo that we take thru mms! I change phone already
13336	2003	4	ll back msia tml. u ler?
13337	2003	4	Hi, how have you been doing?
13338	2003	4	i dload tat one liao. can u help me dload the next eps?
13339	2003	4	hi. can u make it 10am mac east coast on thur and then we meet sl and ee at 1pm bugis after cycle..
13340	2003	4	Where shall we have breakfast?
13341	2003	4	hey my fren coming to stay over on thurs. can i borrow you mattress n pillow? thx.
13342	2003	4	Where shall we have lunch?
13343	2003	4	Where shall we have dinner?
13344	2003	4	hey, when u back sg? very sien ler...
13345	2003	4	Where shall we have supper?
13346	2003	4	Ok lo. We go siam kitchen wan not? I have $10 voucher i tink lot 1 got, dunno abt westmall. Then how to send me? Infrared? Ill ask bi if she wan to come k
13347	2003	4	ok
13348	2003	4	hello everyone... just a reminder that we meeting tml at 1230pm at orchard mrt...cya tml...
13349	2003	4	What time shall we meet?
13350	2003	4	What time do we meet for breakfast?
13351	2003	4	What time do we meet for lunch?
13352	2003	4	hey, u wan watch disney on ice? my sis say can get tickets fwif	20% discount. The show ill be from 7 to 28 Dec. We buy the rm55 one lar. Her fren say not bad view...
13353	2003	4	What time do we meet for dinner?
13354	2003	4	t see what they offer tonight i go home then see... Later got match
13355	2003	4	What time do we meet for supper?
13356	2003	4	m fine thanks
13357	2003	4	tml eat lunch together? arts canteen? ard 1230 can?
13358	2003	4	Thanks
13359	2003	4	Thanks
13360	2003	4	hey we meet at seven then decide go where ok?
13361	2003	4	Are you free?
13362	2003	4	later meeting at comm hall? r u going?
13363	2003	4	Play diablo online?
13364	2003	4	hey i think i cannot finish the prototype tonight. can I jus bring during the next meeting? Thanks. See ya...
13365	2003	4	play warcraft online?
13366	2003	4	play counterstrike online?
13367	2003	4	but u said will be back on sat. i tot u bought tickets liao? We can go yam cha together...
13368	2003	4	play frozen throne online?
13369	2003	4	play heroes online?
13370	2003	4	when u ready u sms me i go fetch u k?
13371	2003	4	play starcraft online?
13372	2003	4	hey, good luck for exams! hope u pass with flying colours!
13373	2003	4	wat modules are you taking?
13374	2003	4	how can i know?
13375	2003	4	Hey! Thanks for e Xmas card! i just got it. Yours is the first card i got. Thanks! Hope to c u soon.
13376	2003	4	whatever is the case
13377	2003	4	take part in the survey!
13378	2003	4	can meet you at 10?
13379	2003	4	can meet you at 11?
13380	2003	4	Happy Birthday! Hope all your wishes come true and may you have a wonderfully explosive birthday!!! Enjoy!
13381	2003	4	can meet you at 12?
13382	2003	4	So u sure wan go hk lar? When is ur flight?
13383	2003	4	go jogging today?
13384	2003	4	go swimming today?
13385	2003	4	If she wan to come along wat can I do? nvm lar...we jus shop, dun care...
13386	2003	4	play tennis today?
13387	2003	4	play soccer today?
13388	2003	4	hey tml i go amk find u can? eed ask u smth...
13389	2003	4	play basketball today?
13390	2003	4	call me...
13391	2003	4	go skating today?
13392	2003	4	m going back this eve...
13393	2003	4	go kayaking today?
13394	2003	4	hello teasting...
13395	2003	4	can u help me bu the abalone in can one? My mum wan to buy. c if convenient then help me buy 2-3 cans, can? thx a lot!
13396	2003	4	go canoeing today?
13397	2003	4	play squash today?
13398	2003	4	aiyo, dun worry so much lar! wont b so easy 2 fail wat. jus sleep well n concentrate on next paper lar...
13399	2003	4	take accounting next sem?
13400	2003	4	take marketing next sem?
13401	2003	4	like tat huh? anything lor...u decide
13402	2003	4	take management next sem?
13403	2003	4	but u promised to come back! how can u???
13404	2003	4	take legal biz next sem?
13405	2003	4	take CS3235 next sem?
13406	2003	4	m in genting with my parents now. i dun hink I can make it. U guys enjoy lar. i go wif u next time...
13407	2003	4	take CS3260 next sem?
13408	2003	4	i tot she say wan 2 come along? aiyo, dun care lar... I jus wan go n enjoy myself...
13409	2003	4	take CS4260 next sem?
13410	2003	4	take CS4264 next sem?
13411	2003	4	take CS3266 next sem?
13412	2003	4	i dun wan to take tat module next sem
13413	2003	4	hello
13414	2003	4	hello
13415	2003	4	K. can meet ard 6 lor.
13416	2003	4	Meet u tmr for lunch?
13417	2003	4	Then meet 130 jubilee.
13418	2003	4	Wed? can?
13419	2003	4	At least a-
13420	2003	4	He got worse than me.
13421	2003	4	Dunno what happen
13422	2003	4	66912166 try this number.
13423	2003	4	m going out le... Tonight then come back leh
13424	2003	4	Eh you wan to try 3240?
13425	2003	4	wanna meet now in xroom?
13426	2003	4	Ok tonite then u read then u muz tell me your decision so i can tell you help me bid wat k
13427	2003	4	i nv see your msg. I jus sent u the list i am considerin to your isc mail. You see liao reply me k
13428	2003	4	Bui wat free electives u wan to take huh? I still ned one from a1 to a6 u wan to take tog?
13429	2003	4	Ya lo. Later we not meetin jess we meet liao then i complain abt my aunt
13430	2003	4	No not meetin them. Finish at 0715
13431	2003	4	can come to school tomorrow
13432	2003	4	afternoon
13433	2003	4	3PM?
13434	2003	4	ok
13435	2003	4	m goin to india for hols today! hav a Merry Christmas n Happy New Year! :)
13436	2003	4	s fun! enjoy ur hols! hav a Merry Christmas too!! :)
13437	2003	4	sddddf dfd
13438	2003	4	hihi
13439	2003	4	ll pass to me when she comes by, most likely within these few days
13440	2003	4	hello
13441	2003	4	bye!
13442	2003	4	wru
13443	2003	4	tmr
13444	2003	4	r u there?
13445	2003	4	dfdsf
13446	2003	4	dsfss
13447	2003	4	ok thanks
